"ITEMPLAN MADRE	ESTADO ITEM. MADRE	CANT. HIJOS	NOMBRE ITEM. MADRE	PROYECTO	SUBPROYECTO	PRIORIDAD	PEP1	PEP2	ORDEN DE COMPRA	SITUACION.	MONTO.	# CERT.	EECC	ENCARGADO	# CARTA	FECHA RECEPCION	# FACTURA	ESTADO FACTURA	FECHA VALIDACION"
"M-23-08-042	Certificado	2	COLECTORES DE ALIVIO EN TRAMOS DEL COLECTOR 6 DISTRITO DE SAN MARTÍN DE PORRES, PROVINCIA DE LIMA, DEPARTAMENTO DE LIMA?	OBRA PUBLICA	SEDAPAL	NO	P-0055-23-0092-00147	P-0055-23-0092-00147-001	9404926634	OC CERTIFICADA	32171.34	5041213324	COBRA	CONSORCIO JESUCRISTO - CP035-2022 - SEDAPAL - COLECTORES SMP	CARTA N°138-2023-CONSORCIO JESUCRISTO CP035-2	01/08/2023/			2023-10-23 08:22:20"
"M-23-08-043	Certificado	1	ACTUALIZACION OBRA OBLIGATORIA IVD CANTA CALLAO CRUCE PN Y VIA EXPRESA CANTA CALLAO	OBRA PUBLICA	MUNICIPALIDADES	NO	P-0055-23-0092-00148	P-0055-23-0092-00148-001	9404935507	OC CERTIFICADA	33532.34	5040911022	COBRA	GERENCIA DE PROMOCION DE LA INVERSION - MUNICIPALIDAD DE LIMA L	D000565-2023-MML-GPIP	08/08/2023/			2023-09-28 15:35:48"
"M-23-08-044	Certificado	1	27 POSTES ADICIONAL EN OBRA 1° OCTUBRE	OBRA PUBLICA	MUNICIPALIDADES	NO	P-0055-23-0092-00149	P-0055-23-0092-00149-001	9404935536	OC CERTIFICADA	7780.73	5040792024	COBRA	INVERMET	CARTA-001094-2023-GP 07.08.23 Adi.	08/08/2023/			2023-08-30 00:14:53"
"M-23-08-045	Certificado	1	REUBICACION DE POSTES JR. LOS ALAMOS  - SAN JUAN DE MIRAFLORES	OBRA PUBLICA	MUNICIPALIDADES	NO	P-0055-23-0092-00150	P-0055-23-0092-00150-001	9404935479	OC CERTIFICADA	778.21	5040553547	COMFICA	MUNICIPALIDAD SAN JUAN DE MIRAFLORES	OFICIO 077-2023 -SGPIOP-GDU-MDSJM - JR. LOS A	11/08/2023/			2023-08-30 00:14:22"
"M-23-08-046	Cancelado	1	EVITAMIENTO - OVALO PAIJAN KM 623+100	OBRA PUBLICA	PROVIAS MTC	NO	P-0055-23-0092-00153	P-0055-23-0092-00153-001		OC ANULADA			COBRA	PROVIAS NACIONAL  - COVISOL	CORREO ALONSO CORNELIO	18/08/2023/			"
"M-23-08-047	Certificado	1	AV. COMANDANTE ESPINAR MIRAFLORES DEL DISTRITO DE MIRAFLORES ? PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA	OBRA PUBLICA	MUNICIPALIDADES	NO	P-0055-23-0092-00160	P-0055-23-0092-00160-001	9404972645	OC CERTIFICADA	19499.03	5041214461	COBRA	INTECONSULT SAC Ingenieros Técnicos Consultores Ejecutores SAC	CARTA Nª 129-2023/INTECONSULTSAC/CLFR	28/08/2023/			2023-11-10 19:41:18"
"M-23-08-048	Certificado	1	EBC YOMPIAN - REEM	OBRA PUBLICA	TORRERAS	NO	P-0055-23-0092-00161	P-0055-23-0092-00161-001	9404972674	OC CERTIFICADA	565.68	5040791411	COBRA	DESARROLLOS TERRESTRES.	CORREO DE MARCO TAFUR	28/08/2023/	FEVC-00009315	EMITIDO	2023-09-27 11:11:01"
"M-23-08-049	Certificado	2	SECTOR PUENTE ARENITA	OBRA PUBLICA	MTC	NO	P-0055-23-0092-00162	P-0055-23-0092-00162-001	9404981417	OC CERTIFICADA	13020.39	5041214097	COBRA	DIRECCION DE DISPONIBILIDAD DE PREDIOS MINISTERIO DE TRANSPORTES Y COMUNICACIONES	OFICIO - 10033-2023-MTC_19.03_- 25.08.2023 	28/08/2023/			2023-11-17 09:43:51"
"M-23-09-027	Certificado	1	INFRAESTRUCTURA VIAL RAFAEL ESCARDÓ - CESAR VALLEJO - SAN MIGUEL	OBRA PUBLICA	MUNICIPALIDADES	NO	P-0055-23-0092-00163	P-0055-23-0092-00163-001	9404998638	OC CERTIFICADA	4714.83	5041354581	COMFICA	MUNICIPALIDAD METROPOLITANA DE LIMA	CARTA N°08-2023-MML-OGA-UFP.	15/09/2023/			2023-11-25 07:26:40"
"M-23-09-028	Certificado	1	NIVELACION DE BUZON - EST. E4 - 03 - CALLAO	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	P-0055-23-0092-00164	P-0055-23-0092-00164-001	9404998647	OC CERTIFICADA	306.29	5041172609	COMFICA	CONSORCIO CONSTRUCTOR M2 LIMA	CJV-CAR-00482-23_Solic-Ppto-Nivela-Buzon-Desv	18/09/2023/	FEVC-00009317	EMITIDO	2023-10-18 19:29:14"
"M-23-09-029	Certificado	1	CARRETERA LONGITUDINAL TRAMO 2 -CHILETE-CAJAMARCA	OBRA PUBLICA	MTC	NO	P-0055-23-0092-00167	P-0055-23-0092-00167-001	9405003795	OC CERTIFICADA	6112.39	5041172993	COBRA	MTC - DIRECCION DE DISPONIBILIDAD DE PREDIOS	Oficio 10905-2023-MTC_19.03_13.09.2023	18/09/2023/			2023-11-08 11:33:19"
"M-23-09-030	Certificado	2	EVITAMIENTO GUADALUPE EV-06  (Ovalo Inicial - Km 701+900) 	OBRA PUBLICA	MTC	NO	P-0055-23-0092-00165	P-0055-23-0092-00165-001	9404998648	OC CERTIFICADA	28308.30	5041833613	COBRA	MTC - DIRECCION DE DISPONIBILIDAD DE PREDIOS	Oficio N° 10975-2023-MTC-19.03	18/09/2023/			2023-12-12 07:00:10"
"M-23-09-031	Certificado	1	SAN JOSÉ DE MOROC - MOCUPE - KM 724+000 - PN - AUTOPISTA TRUJILLO-SULLANA	OBRA PUBLICA	MTC	NO	P-0055-23-0092-00166	P-0055-23-0092-00166-001	9404998671	OC CERTIFICADA	8456.21	5041214096	COBRA	MTC - DIRECCION DE DISPONIBILIDAD DE PREDIOS	Oficio N° 10965-2023-MTC-19.03	18/09/2023/			2023-11-13 20:15:03"
"M-23-09-032	Certificado	2	EVITAMIENTO CASMA- Tramo Km 369+790 al Km 380+779.84	OBRA PUBLICA	MTC	NO	P-0055-23-0092-00168	P-0055-23-0092-00168-001	9405003808	OC CERTIFICADA	52430.63	5041214094	LITEYCA	MTC -DIRECCION DE DISPONIBILIDAD DE PREDIOS	OFICIO N° 11095-2023-MTC-19.03	18/09/2023/			2023-11-10 22:04:40"
"M-23-10-021	Cancelado	1	AUTOPISTA PUNO JULIACA-CORREDOR VIAL INTEROCEANICO TRAMO 5	OBRA PUBLICA	MTC	NO	P-0055-23-0092-00176	P-0055-23-0092-00176-001		OC ANULADA			COMFICA	MTC - DIRECION DE DISPONIBILIDAD DE PREDIOS	OFICIO 9468-2023-MTC-19.03 AUTOPISTA JULIACA 	03/10/2023/			"
"M-23-10-022	Cancelado	1	PROYECTO 1: PUENTE CLARITA SOBRE RIO CAÑETE Y OTROS POSTES - PAULLO	OBRA PUBLICA	ARCC	NO				SIN SOLICITUD OC			DOMINION	ARCC	CARTA NRO-00045-2023-ARCC-DE-DSI 	03/10/2023/			"
"M-23-10-023	Certificado	1	PROYECTO 2 PUENTE SOCSI - QUEBRADA SAN GERÓNIMO - LUNAHUANA	OBRA PUBLICA	ARCC	NO	P-0055-23-0092-00171	P-0055-23-0092-00171-001	9405026944	OC CERTIFICADA	1136.83	5041173123	DOMINION	ARCC	CARTA NRO-00045-2023-ARCC-DE-DSI v	03/10/2023/			2023-11-02 10:17:26"
"M-23-10-024	Certificado	1	AGUA -ALCANTARILLADO -SANTA ROSA Y ANCON - LIMA	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	P-0055-23-0092-00172	P-0055-23-0092-00172-001	9405033193	OC CERTIFICADA	5637.05	5041354626	COMFICA	CONSORCIO SANTA ROSA - MINISTERIO VIVIENDA Y CONSTRUCCION	Carta N°564-2023_CSRA.	25/10/2023/			2023-11-28 12:16:22"
"M-23-10-025	Certificado	5	VARIANTE TAMBORAQUE (Km 88+124.28 - Km 88+781.89 - CARRETERA CENTRAL)	OBRA PUBLICA	MTC	NO	P-0055-23-0092-00173	P-0055-23-0092-00173-001	9405033270	OC CERTIFICADA	5434.10	5041173223	LARI	MTC DIRECCION DE DISPONIBILIDAD DE PREDIOS	FICIO N° 10431-2023-MTC-19.03_04.09.2023_I_45	26/10/2023/			2023-11-02 17:25:45"
"M-23-10-026	Certificado	1	ESTACION MORALES DUAREZ E07 - LINEA 2	OBRA PUBLICA	ATU	NO	P-0055-23-0092-00174	P-0055-23-0092-00174-001	9405033255	OC CERTIFICADA	35871.50	5041213275	COBRA	ATU	CARTA D-000355-2023 - ATU- DI-SAPLI	26/10/2023/	FEVC-00009415	EMITIDO	2023-11-03 20:51:51"
"M-23-10-027	Certificado	1	PUNTO CRITICO - CARRETERA CENTRAL - (Del Km 135+000 al Km 135+370)	OBRA PUBLICA	MTC	NO	P-0055-23-0092-00175	P-0055-23-0092-00175-001	9405033262	OC CERTIFICADA	2356.86	5041173225	LARI	MTC - DIRECCION DE DISPONIBILIDAD DE PREDIOS	OFICIO N°13023-2023-MTC-19.03_12.10.2023_I-53	27/10/2023/			2023-11-03 09:44:32"
"M-23-10-028	Certificado	1	ADICIONALES ANILLO VIAL PERIFERICO 	OBRA PUBLICA	MTC	NO	P-0055-23-0092-00181	P-0055-23-0092-00181-001	9405087761	OC CERTIFICADA	123501.20	5041518603	COBRA	MTC- DIRECCION DE DISPONIBILIDAD DE PREDIOS	3763-2023-MTC_1903	31/10/2023/			2023-12-13 11:03:02"
"M-23-11-033	Certificado	3	PAR VIAL EN PACHACAMAC Y CIENEGUILLA	OBRA PUBLICA	MUNICIPALIDADES	NO	P-0055-24-0006-00001	P-0055-24-0006-00001-001	9405063455	OC CERTIFICADA	12932.58	5041751769	LARI	MML	CARTA N° 351 -2023-MML-ALC-GRML-SRI.	07/11/2023/			2023-12-10 11:17:30"
"M-23-11-034	Certificado	1	PUENTE LA LECHE KM 26+272 - ILLIMO - LAMBAYEQUE	OBRA PUBLICA	PROVIAS MTC	NO	P-0055-24-0006-00002	P-0055-24-0006-00002-001	9405063454	OC CERTIFICADA	10371.05	5041751764	COBRA	PROVIAS NACIONAL	Oficio N° 12371 - 2023- MTC20.11 	08/11/2023/			2023-12-13 11:02:42"
"M-23-11-035	Certificado	1	Construcción de los Pesajes - Chocas y Huachipuquio y Peajes - Huachipuquio y Huaros Carretera Lima - Canta	OBRA PUBLICA	PROVIAS MTC	NO	P-0055-24-0006-00003	P-0055-24-0006-00003-001	9405078750	OC CERTIFICADA	1144.30	5041751673	COBRA	PROVIAS NACIONAL	OFICIO N° 14192 -2023-MTC-20.11_ TELEFONICA.	13/11/2023/			2023-12-01 19:35:23"
"M-23-11-036	Certificado	2	PUENTE MOTUPE 1 - KM 822+725 - MOTUPE LAMBAYEQYE	OBRA PUBLICA	MTC	NO	P-0055-24-0006-00004	P-0055-24-0006-00004-001	9405078717	OC CERTIFICADA	2138.31	5041751679	COBRA	MINISTERIO DE TRANSPORTES Y TELECOMUNICACIONES - DDP	OFICIO N° 14669-2023-MTC-19.03.pdf	13/11/2023/			2023-12-10 11:16:49"
"M-23-11-037	Cancelado	1	JR. SEBASTIAN BARRANCA LA VICTORIA - LIMA 	OBRA PUBLICA	MUNICIPALIDADES	NO	P-0055-24-0006-00025	P-0055-24-0006-00025-001	9405136904	OC ANULADA			COBRA	MUNICIPALIDAD METROPOLITANA DE LIMA	CARTA N° 388-2023-MML-ALC-GRML-SRI	28/11/2023/			"
"M-23-11-038	Certificado	1	ATC AEROPUERTO DE TARAPOTO	OBRA PUBLICA	TORRERAS	NO	P-0055-24-0006-00026	P-0055-24-0006-00026-001	9405136922	OC CERTIFICADA	565.68	5041751685	COBRA	AMERICAN TOWER PERU	CARTA NOTARIAL 365727	28/11/2023/			2024-01-12 09:03:41"
"M-23-12-022	Cancelado	1	PUENTE JORGE CHAVEZ - CHIMBOTE	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO				SIN SOLICITUD OC			LITEYCA	prueba	1	22/12/2022/			"
"M-23-12-023	En Certificación	2	PUENTE JORGE CHAVEZ - CHIMBOTE	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	P-0055-24-0006-00027	P-0055-24-0006-00027-001	9405136905	OC CREADA	27431.22		LITEYCA	PEDALTA INGENIERIA SAC	Carta PED-JC-23-13 (020) Telefonica.pdf	10/12/2023/			2024-01-15 17:13:02"
"M-23-12-024	Certificado	2	AV. MAGOLLO - TACNA	OBRA PUBLICA	GOBIERNOS REGIONALES	NO	P-0055-24-0006-00028	P-0055-24-0006-00028-001	9405136932	OC CERTIFICADA	13228.62	5041751761	DOMINION	GORE TACNA -OFICINA DE FORMULACION DE PROYECTOS	OFICIO Nº 801-2023-GGR-OEFPGOB.REG.TACNA.	12/12/2023/			2024-01-10 17:56:46"
"M-23-12-025	Certificado	1	URB BELLAMAR - CHIMBOTE	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	P-0055-24-0006-00029	P-0055-24-0006-00029-001	9405136917	OC CERTIFICADA	1217.22	5041751701	LITEYCA	HERSA INGENIEROS SRL EJECUCION DE OBRAS CIVILES	CARGO - CARTA 021-2023 HERSA	14/12/2023/			2024-01-08 17:42:32"
"M-23-12-026	Certificado	1	CIUDAD DEL PESCADOR PAITA	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	P-0055-24-0006-00030	P-0055-24-0006-00030-001	9405136995	OC CERTIFICADA	6067.33	5041751712	COBRA	CONSORCIO CIUDAD BLANCA	ARTA N° 012-2023-CCCB- CONSORCIO CIUDAD BLANC	14/12/2023/			2024-01-10 17:56:15"
"M-24-01-018	Diseño	2	OVALO LA VICTORIA - EVITAMIENTO CHICLAYO	OBRA PUBLICA	MTC	NO	P-0055-24-0006-00034	P-0055-24-0006-00034-001	9405167127	OC CREADA	15000.00		COBRA	MTC -DIRECCION DE DISPONIBILIDAD DE PREDIOS	OFICIO 17881-2023/MTC/19.03	08/01/2024/			"
"M-24-01-019	Registrado	1	AA.HH. LA RINCONADA - PAMPLONA ALTA - SJM - LIMA	OBRA PUBLICA	MUNICIPALIDADES	NO				SOLICITUD OC CREADA	15000.00		LARI	MML - GOBIERNO REGIONAL METROPOLITANO DE LIMA	CARTA N°400-2023-MML-ALC-GRML-SRI	08/01/2024/			"
"M-24-01-020	Diseño	1	AV. ISIDRO ALCIBAR -AV GRAU - TRAMO ENTRE AV ZARUMILLA Y AV CAQUETA -SMP - LIMA 	OBRA PUBLICA	MUNICIPALIDADES	NO	P-0055-24-0006-00036	P-0055-24-0006-00036-001	9405167153	OC CREADA	15000.00		COBRA	MML - GOBIERNO REGIONAL METROPOLITANO DE LIMA	CARTA N°401-2023-MML-ALC-GRML-SRI	08/01/2024/			"
"M-24-01-021	Diseño	1	JR. FRANCISCO JAVIER LUNA PIZARRO - LA VICTORIA.	OBRA PUBLICA	MUNICIPALIDADES	NO	P-0055-24-0006-00037	P-0055-24-0006-00037-001	9405167170	OC CREADA	15000.00		COBRA	MML - GOBIERNO REGIONAL METROPOLITANO DE LIMA	CARTA N°392-2023-MML-ALC-GRML-SRI	00/00/0000/			"
"M-24-01-022	Diseño	1	AV. CRISTO BLANCO - SAN FRANCISO DE LA CRUZ - PAMPLONA ALTA - SJM	OBRA PUBLICA	MUNICIPALIDADES	NO	P-0055-24-0006-00038	P-0055-24-0006-00038-001	9405167160	OC CREADA	15000.00		LARI	MML - GOBIERNO REGIONAL METROPOLITANO DE LIMA	CARTA N°390-2023-MML-ALC-GRML-SRI	08/01/2024/			"
"M-24-01-023	Diseño	1	VIA DE INGRESO A PUCUSANA	OBRA PUBLICA	MUNICIPALIDADES	NO	P-0055-24-0006-00039	P-0055-24-0006-00039-001	9405167124	OC CREADA	15000.00		DOMINION	MML - GOBIERNO REGIONAL METROPOLITANO DE LIMA	CARTA N°399-2023-MML-ALC-GRML-SRI	08/01/2024/			"
"M-24-01-024	Diseño	1	REUBICACION DE POSTE EN E4-06 ESTACION QUILCA LINEA 2 METRO DE LIMA	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	P-0055-24-0006-00040	P-0055-24-0006-00040-001	9405166928	OC CREADA	15000.00		COBRA	CONSORCIO CONSTRUCTOR M2 LIMA	CJV-CAR-00002-24_Solic-Reubic-Post-Telecom-E4	08/01/2024/			"
"M-24-01-025	Diseño	1	PUENTES GARCIA RADA Y PLAYA NORTE - PUNTA HERMOSA -LIMA	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	P-0055-24-0006-00041	P-0055-24-0006-00041-001	9405166937	OC CREADA	15000.00		DOMINION	ANA RIOS CONSULTORES	CARTA N° 08 - 2023-ABRP-PGR	08/01/2024/			"
"M-24-01-026	Terminado	13	JR. SEBASTIAN BARRANCA LA VICTORIA - LIMA	OBRA PUBLICA	MUNICIPALIDADES	NO	P-0055-24-0006-00025	P-0055-24-0006-00025-001	9405166927	OC CREADA	27065.45		LARI	MML - GOBIERNO REGIONAL METROPOLITANO	CARTA N° 388-2023-MML-ALC-GRML-SRI.	08/01/2024/			2024-02-01 12:02:10"
"M-24-01-027	Terminado	1	REUBICACION DE 06 POSTES - IRRIGACION VENADO MUERTO - GRANJA SUPE  DE SAN FERNANDO	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	P-0055-24-0006-00042	P-0055-24-0006-00042-001	9405166889	OC CREADA	4205.44		LARI	GRANJA SUPE SAN FERNANDO - CR VENADO MUERTO SUPE 	OFICIO 014-2023 - CRVM - GMM-P - Supe Pueblo 	10/01/2024/			2024-02-01 11:52:03"
"M-24-01-028	Registrado	1	REUBICACIÓN DE POSTE-CENTRO ABASTECIMIENTO-IQUITOS	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO				SOLICITUD OC CREADA	15000.00		LARI	CONSTRUCTORA Y CONSULTORIA MC EIRL	CARTA 015 - 2023-CCMC- AGROP.	18/01/2024/			"
"M-24-01-029	Terminado	3	ADICIONAL COLECTOR CIRCUNVALACION - M-23-08-040 - AV BENEMERITA GUARDIA CIVIL Y AV MATELLINI	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	P-0055-24-0006-00046	P-0055-24-0006-00046-001	9405184651	OC CREADA	43055.65		COMFICA	INTEGRAL INGENIEROS CONSULTORES . SEDAPAL	CARTA N°008? 2024/ INTGR	18/01/2024/			2024-02-05 09:34:36"
"M-24-01-030	Registrado	1	CARRETERA 28A - TRAMO PAMPANO - SANTA INES  	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO				SOLICITUD OC CREADA	30000.00		DOMINION	CONSORCIO SANTA INES	CONSORCIO SANTA INES -URSI -INCOSA GEOCONSUL 	25/01/2024/			"
"M-24-01-031	Registrado	1	PUENTE CRUZ VERDE ( RIO CHICO) Y PUENTE CANAPAY (RIO MATAGENTE)	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO				SOLICITUD OC CREADA	15000.00		DOMINION	CONSORCIO ICAFAL ? FLESAN 	CIF-CAR-V01-2024-019 - TELEFONICA v1	25/01/2024/			"
"M-24-01-032	Registrado	1	REUBICACION DE POSTES EN AV ALFONSO UGARTE Y PSJE VELASCO ASTETE URB ZARZUELA - SANTIAGO - CUSCO-	OBRA PUBLICA	MUNICIPALIDADES	NO				SOLICITUD OC CREADA	15000.00		COMFICA	MUNICIPALIDAD DE SANTIAGO - CUSCO	URB ZARZUELA ALTA - MUNI SANTIAGO - CUSCO - V	25/01/2024/			"
"M-24-02-036	Registrado	1	DESVIO A PACANGA - PROG KM 709+540 PN CHEPEN - LA LIBERTAD	OBRA PUBLICA	MTC	NO				SOLICITUD OC CREADA	15000.00		COBRA	MTC -DDP	Oficio 0090-2024-MTC-1903	01/02/2024/			"
"M-24-02-037	Registrado	2	ACTUALIZACION DE PUENTE ARENITA - PAIJAN - LA LIBERTAD 	OBRA PUBLICA	MTC	NO				SOLICITUD OC CREADA	15000.00		COBRA	MTC -DDP	0033-2023-MTC_19_03_OFICIO_-_25_08_2023	01/02/2024/			"
"M-24-02-038	Registrado	1	OVALO FINAL EVITAMIENTO CHICLAYO - SALIDA NORTE LAMBAYEQUE	OBRA PUBLICA	MTC	NO				SOLICITUD OC CREADA	15000.00		COBRA	MTC -DDP 	OFICIO 17881-2023-MTC-19.03.	01/02/2024/			"
"M-24-02-039	Registrado	1	CAMBIO DE RECORRIDO DE LA FO EN INTERIOR DEL SITIO EBC LA MAR - PIURA SITE LA MAR	OBRA PUBLICA	TORRERAS	NO				SOLICITUD OC CREADA	15000.00		COBRA	ATC	CORREO MARCO TAFUR	02/02/2024/			"
"M-24-02-040	Registrado	1	REDISEÑO DE OBRAS EN SECTOR - AV. LOS INCAS - JR 30 DE AGOSTO - LONDRES Y MARIA NIEVES BUSTAMANTE - AREQUIPA - A TENDIDO AÉREO	OBRA PUBLICA	MUNICIPALIDADES	NO				SIN SOLICITUD OC			DOMINION	MUNICIPALIDAD PROVINCIAL DE AREQUIPA	OFICIO 002-2024-MPA-GDU	08/02/2024/			"
