"ITEMPLAN MADRE	NOMBRE	PROYECTO	SUB PROYECTO	PRIORIDAD	SOLICITUD	TIPO SOLICITUD	PEP	MONTO	ESTADO SOLICITUD	FECHA CREACION	FECHA VALIDACION	ESTADO FIRMA	ORDEN DE COMPRA	#CERTI.	EECC	ENCARGADO	NUMERO DE CARTA	FECHA DE RECEPCION	ESTADO ITEM MADRE"
"M-22-04-025	CHIHUATA-SANTA LUCÍA-TRAMO IV	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-05-00032	CREACION OC	P-0055-22-0568-00002	15,000.00	ATENDIDO	2022-05-06 20:21:36	2022-05-09 13:09:30		9404142536		DOMINION	URCI CONSULTORES	20220404 Solicitud reubicación interferencias	2022/04/19	Certificado"
"M-22-04-025	CHIHUATA-SANTA LUCÍA-TRAMO IV	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-09-00019	EDICION OC	P-0055-22-0568-00002	132,391.28	ATENDIDO	2022-09-12 11:22:33	2022-09-16 12:53:52		9404142536		DOMINION	URCI CONSULTORES	20220404 Solicitud reubicación interferencias	2022/04/19	Certificado"
"M-22-04-025	CHIHUATA-SANTA LUCÍA-TRAMO IV	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-09-00020	CERTIFICACION OC	P-0055-22-0568-00002	132,391.28	ATENDIDO	2022-09-16 18:23:55	2022-09-20 10:42:54	ATENDIDO GERENTE	9404142536	5037246832	DOMINION	URCI CONSULTORES	20220404 Solicitud reubicación interferencias	2022/04/19	Certificado"
"M-22-04-024	CHIHUATA-SANTA LUCÍA-TRAMO III	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-04-00044	CREACION OC	P-0055-22-0567-00001	15,000.00	ATENDIDO	2022-04-25 20:41:52	2022-04-29 13:13:08		9404124025		DOMINION	URCI VONSULTORES	20220404 Solicitud reubicación interferencias	2022/04/19	Certificado"
"M-22-04-024	CHIHUATA-SANTA LUCÍA-TRAMO III	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-09-00021	EDICION OC	P-0055-22-0567-00001	103,350.13	ATENDIDO	2022-09-12 11:23:18	2022-09-16 12:54:03		9404124025		DOMINION	URCI VONSULTORES	20220404 Solicitud reubicación interferencias	2022/04/19	Certificado"
"M-22-04-024	CHIHUATA-SANTA LUCÍA-TRAMO III	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-09-00022	CERTIFICACION OC	P-0055-22-0567-00001	103,350.13	ATENDIDO	2022-09-16 18:23:55	2022-09-20 10:42:24	ATENDIDO GERENTE	9404124025	5037246831	DOMINION	URCI VONSULTORES	20220404 Solicitud reubicación interferencias	2022/04/19	Certificado"
"M-22-04-023	CHIHUATA-SANTA LUCÍA-TRAMO II	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-04-00043	CREACION OC	P-0055-22-0566-00001	15,000.00	ATENDIDO	2022-04-25 20:41:52	2022-04-29 13:16:44		9404124040		DOMINION	URCI CONSULTORES	20220404 Solicitud reubicación interferencias	2022/04/19	Certificado"
"M-22-04-023	CHIHUATA-SANTA LUCÍA-TRAMO II	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-09-00003	EDICION OC	P-0055-22-0566-00001	207,329.09	ATENDIDO	2022-09-01 11:27:26	2022-09-16 12:53:33		9404124040		DOMINION	URCI CONSULTORES	20220404 Solicitud reubicación interferencias	2022/04/19	Certificado"
"M-22-04-023	CHIHUATA-SANTA LUCÍA-TRAMO II	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-09-00004	CERTIFICACION OC	P-0055-22-0566-00001	207,329.09	ATENDIDO	2022-09-16 18:23:55	2022-09-20 10:42:08	ATENDIDO GERENTE	9404124040	5037246836	DOMINION	URCI CONSULTORES	20220404 Solicitud reubicación interferencias	2022/04/19	Certificado"
"M-22-04-022	CHIHUATA-SANTA LUCÍA-TRAMO I	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-04-00041	CREACION OC	P-0055-22-0565-00001	15,000.00	ATENDIDO	2022-04-22 13:11:02	2022-04-27 08:21:43		9404122324		DOMINION	URCI CONSULTORES	20220404 Solicitud reubicación interferencias	2022/04/19	Certificado"
"M-22-04-022	CHIHUATA-SANTA LUCÍA-TRAMO I	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-08-00035	EDICION OC	P-0055-22-0565-00001	159,963.19	ATENDIDO	2022-08-23 17:15:17	2022-09-16 12:52:57		9404122324		DOMINION	URCI CONSULTORES	20220404 Solicitud reubicación interferencias	2022/04/19	Certificado"
"M-22-04-022	CHIHUATA-SANTA LUCÍA-TRAMO I	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-08-00036	CERTIFICACION OC	P-0055-22-0565-00001	159,963.19	ATENDIDO	2022-09-16 18:23:55	2022-09-20 10:41:14	ATENDIDO GERENTE	9404122324	5037246835	DOMINION	URCI CONSULTORES	20220404 Solicitud reubicación interferencias	2022/04/19	Certificado"
"M-22-04-021	AV. FERROCARRIL-JULIACA	OBRA PUBLICA	MUNICIPALIDADES	NO	OP-2022-04-00042	CREACION OC	P-0055-22-0564-00001	15,000.00	ATENDIDO	2022-04-25 20:41:52	2022-04-29 13:19:38		9404124032		COMFICA	MUNICIPALIDAD PROVINCIAL DE JULIACA	CARTA 20 MPSR-J-GEIN-SGOP-SBHC-RO	2022/04/19	Certificado"
"M-22-04-021	AV. FERROCARRIL-JULIACA	OBRA PUBLICA	MUNICIPALIDADES	NO	OP-2022-06-00029	EDICION OC	P-0055-22-0564-00001	248.66	ATENDIDO	2022-05-12 16:31:22	2022-06-20 15:43:35		9404124032		COMFICA	MUNICIPALIDAD PROVINCIAL DE JULIACA	CARTA 20 MPSR-J-GEIN-SGOP-SBHC-RO	2022/04/19	Certificado"
"M-22-04-021	AV. FERROCARRIL-JULIACA	OBRA PUBLICA	MUNICIPALIDADES	NO	OP-2022-06-00030	CERTIFICACION OC	P-0055-22-0564-00001	248.66	ATENDIDO	2022-06-23 22:44:47	2022-07-01 11:38:06	ATENDIDO GERENTE	9404124032	5036448680	COMFICA	MUNICIPALIDAD PROVINCIAL DE JULIACA	CARTA 20 MPSR-J-GEIN-SGOP-SBHC-RO	2022/04/19	Certificado"
"M-22-04-020	CARRETERA DEPARTAMENTAL RUTA PI-100-TALARA	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-04-00040	CREACION OC	P-0055-22-0568-00001	15,000.00	ATENDIDO	2022-04-22 13:11:02	2022-04-27 08:25:14		9404122337		LITEYCA	PATRICIA INES SALINAS RETO	Carta 25-2022	2022/04/19	Certificado"
"M-22-04-020	CARRETERA DEPARTAMENTAL RUTA PI-100-TALARA	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-06-00071	EDICION OC	P-0055-22-0568-00001	51,145.61	ATENDIDO	2022-06-27 18:08:51	2022-07-19 13:01:21		9404122337		LITEYCA	PATRICIA INES SALINAS RETO	Carta 25-2022	2022/04/19	Certificado"
"M-22-04-020	CARRETERA DEPARTAMENTAL RUTA PI-100-TALARA	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-06-00072	CERTIFICACION OC	P-0055-22-0568-00001	51,145.61	ATENDIDO	2022-07-20 12:48:36	2022-07-20 18:20:31	ATENDIDO GERENTE	9404122337	5036661793	LITEYCA	PATRICIA INES SALINAS RETO	Carta 25-2022	2022/04/19	Certificado"
"M-22-04-019	PUENTE CARRASQUILLO	OBRA PUBLICA	PROVIAS MTC	NO	OP-2022-04-00028	CREACION OC	P-0055-22-0557-00001	15,000.00	ATENDIDO	2022-04-20 10:21:21	2022-04-22 11:24:06		9404112566		COBRA	PROVIAS NACIONAL	OFICIO N 4769-2022-MTC	2022/04/12	Cancelado"
"M-22-04-019	PUENTE CARRASQUILLO	OBRA PUBLICA	PROVIAS MTC	NO	OP-2022-05-00020	ANULACION POS. OC	P-0055-22-0557-00001	15,000.00	ATENDIDO	2022-05-05 10:28:22	2022-05-06 10:43:05		9404112566		COBRA	PROVIAS NACIONAL	OFICIO N 4769-2022-MTC	2022/04/12	Cancelado"
"M-22-04-018	AEROPUERTO DE CHICLAYO - MIGRACION SIN CAMBIO DE TECNOLOGIA 	OBRA PUBLICA	MTC	NO	OP-2022-04-00024	CREACION OC	P-0055-22-0551-00002	15,000.00	ATENDIDO	2022-04-19 13:49:11	2022-04-20 15:05:28		9404112059		COBRA	MTC	Oficio N 0931-2022-MTC-19.03- Con Anexos.pdf	2022/04/11	Certificado"
"M-22-04-018	AEROPUERTO DE CHICLAYO - MIGRACION SIN CAMBIO DE TECNOLOGIA 	OBRA PUBLICA	MTC	NO	OP-2022-06-00043	EDICION OC	P-0055-22-0551-00002	18,571.78	ATENDIDO	2022-04-26 17:08:37	2022-06-21 10:30:41		9404112059		COBRA	MTC	Oficio N 0931-2022-MTC-19.03- Con Anexos.pdf	2022/04/11	Certificado"
"M-22-04-018	AEROPUERTO DE CHICLAYO - MIGRACION SIN CAMBIO DE TECNOLOGIA 	OBRA PUBLICA	MTC	NO	OP-2022-06-00044	CERTIFICACION OC	P-0055-22-0551-00002	18,571.78	ATENDIDO	2022-06-23 22:44:47	2022-06-30 16:24:18	ATENDIDO GERENTE	9404112059	5036399945	COBRA	MTC	Oficio N 0931-2022-MTC-19.03- Con Anexos.pdf	2022/04/11	Certificado"
"M-22-04-017	ACT - OBRA DEFINITIVA - TRAMO II VARIANTE UCHUMAYO-AREQUIPA	OBRA PUBLICA	MTC	NO	OP-2022-04-00037	CREACION OC	P-0055-22-0551-00001	15,000.00	ATENDIDO	2022-04-21 08:22:16	2022-04-22 16:09:33		9404117565		DOMINION	GOBIERNO REGIONAL DE AREQUIPA	OFICIO 221-2021-GRA-SGEPI.pdf	2022/04/11	Certificado"
"M-22-04-017	ACT - OBRA DEFINITIVA - TRAMO II VARIANTE UCHUMAYO-AREQUIPA	OBRA PUBLICA	MTC	NO	OP-2022-06-00033	EDICION OC	P-0055-22-0551-00001	14,690.31	ATENDIDO	2022-05-18 18:31:25	2022-06-20 15:40:53		9404117565		DOMINION	GOBIERNO REGIONAL DE AREQUIPA	OFICIO 221-2021-GRA-SGEPI.pdf	2022/04/11	Certificado"
"M-22-04-017	ACT - OBRA DEFINITIVA - TRAMO II VARIANTE UCHUMAYO-AREQUIPA	OBRA PUBLICA	MTC	NO	OP-2022-06-00034	CERTIFICACION OC	P-0055-22-0551-00001	14,690.31	ATENDIDO	2022-06-23 22:44:47	2022-07-01 11:54:29	ATENDIDO GERENTE	9404117565	5036470071	DOMINION	GOBIERNO REGIONAL DE AREQUIPA	OFICIO 221-2021-GRA-SGEPI.pdf	2022/04/11	Certificado"
"M-22-04-016	ALAMEDA DE LA CULTURA-PUERTO MALDONADO	OBRA PUBLICA	GOBIERNOS REGIONALES	NO	OP-2022-04-00023	CREACION OC	P-0055-22-0550-00001	15,000.00	ATENDIDO	2022-04-19 13:49:11	2022-04-20 15:10:22		9404112039		COMFICA	GOBIERNO REGIONALDE MADRE DE DIOS	CARTA 08 -2022-GOREMAD-GDI-SGO.pdf	2022/04/08	Certificado"
"M-22-04-016	ALAMEDA DE LA CULTURA-PUERTO MALDONADO	OBRA PUBLICA	GOBIERNOS REGIONALES	NO	OP-2022-06-00057	EDICION OC	P-0055-22-0550-00001	6,463.94	ATENDIDO	2022-06-20 10:16:32	2022-06-20 15:41:57		9404112039		COMFICA	GOBIERNO REGIONALDE MADRE DE DIOS	CARTA 08 -2022-GOREMAD-GDI-SGO.pdf	2022/04/08	Certificado"
"M-22-04-016	ALAMEDA DE LA CULTURA-PUERTO MALDONADO	OBRA PUBLICA	GOBIERNOS REGIONALES	NO	OP-2022-06-00058	CERTIFICACION OC	P-0055-22-0550-00001	6,463.94	ATENDIDO	2022-06-23 22:44:47	2022-07-01 11:54:16	ATENDIDO GERENTE	9404112039	5036470073	COMFICA	GOBIERNO REGIONALDE MADRE DE DIOS	CARTA 08 -2022-GOREMAD-GDI-SGO.pdf	2022/04/08	Certificado"
"M-22-04-015	CARRETERA HUALLANCA-CARAZ	OBRA PUBLICA	PROVIAS MTC	NO	OP-2022-04-00022	CREACION OC	P-0055-22-0552-00001	15,000.00	ATENDIDO	2022-04-19 09:30:34	2022-04-20 08:24:52		9404110826		LITEYCA	PROVIAS NACIONAL	Oficio N° 20 2022- MTC-20.11.pdf	2022/04/08	Certificado"
"M-22-04-015	CARRETERA HUALLANCA-CARAZ	OBRA PUBLICA	PROVIAS MTC	NO	OP-2022-08-00030	EDICION OC	P-0055-22-0552-00001	10,595.77	ATENDIDO	2022-08-17 10:22:52	2022-08-18 09:21:22		9404110826		LITEYCA	PROVIAS NACIONAL	Oficio N° 20 2022- MTC-20.11.pdf	2022/04/08	Certificado"
"M-22-04-015	CARRETERA HUALLANCA-CARAZ	OBRA PUBLICA	PROVIAS MTC	NO	OP-2022-08-00031	CERTIFICACION OC	P-0055-22-0552-00001	10,595.77	ATENDIDO	2022-08-23 10:07:31	2022-08-25 11:57:06	ATENDIDO GERENTE	9404110826	5036991379	LITEYCA	PROVIAS NACIONAL	Oficio N° 20 2022- MTC-20.11.pdf	2022/04/08	Certificado"
"M-22-04-014	PUENTE LURIN	OBRA PUBLICA	MUNICIPALIDADES	NO	OP-2022-04-00020	CREACION OC	P-0055-22-0545-00001	15,000.00	ATENDIDO	2022-04-13 16:29:39	2022-04-20 08:32:43		9404110766		DOMINION	EMAPE	CARTA-000615-2022-GESO.PDF	2022/04/08	Certificado"
"M-22-04-014	PUENTE LURIN	OBRA PUBLICA	MUNICIPALIDADES	NO	OP-2022-06-00045	EDICION OC	P-0055-22-0545-00001	39,088.98	ATENDIDO	2022-05-23 17:16:13	2022-06-21 10:30:53		9404110766		DOMINION	EMAPE	CARTA-000615-2022-GESO.PDF	2022/04/08	Certificado"
"M-22-04-014	PUENTE LURIN	OBRA PUBLICA	MUNICIPALIDADES	NO	OP-2022-06-00046	CERTIFICACION OC	P-0055-22-0545-00001	39,088.98	ATENDIDO	2022-06-23 22:44:47	2022-06-30 16:23:23	ATENDIDO GERENTE	9404110766	5036399946	DOMINION	EMAPE	CARTA-000615-2022-GESO.PDF	2022/04/08	Certificado"
"M-22-04-013	VIA EXPRESA SANTA ROSA CALLAO	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-04-00019	CREACION OC	P-0055-22-0546-00001	15,000.00	ATENDIDO	2022-04-13 10:09:54	2022-04-20 08:36:55		9404110813		COBRA	CONSORCIO SANTA ROSA AIRTIFICIAL TYPSA	VESR-F2-COL-EDI-GEN-CAR-00174 -A.pdf	2022/04/07	Certificado"
"M-22-04-013	VIA EXPRESA SANTA ROSA CALLAO	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-08-00043	EDICION OC	P-0055-22-0546-00001	156,913.46	ATENDIDO	2022-08-25 15:38:36	2022-09-16 12:53:07		9404110813		COBRA	CONSORCIO SANTA ROSA AIRTIFICIAL TYPSA	VESR-F2-COL-EDI-GEN-CAR-00174 -A.pdf	2022/04/07	Certificado"
"M-22-04-013	VIA EXPRESA SANTA ROSA CALLAO	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-08-00044	CERTIFICACION OC	P-0055-22-0546-00001	156,913.46	ATENDIDO	2022-09-16 18:23:55	2022-09-20 10:40:58	ATENDIDO GERENTE	9404110813	5037246833	COBRA	CONSORCIO SANTA ROSA AIRTIFICIAL TYPSA	VESR-F2-COL-EDI-GEN-CAR-00174 -A.pdf	2022/04/07	Certificado"
"M-22-04-012	PROYECTO QUEBRADA DE LEÓN-TRUJILLO	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-04-00021	CREACION OC	P-0055-22-0538-00001	15,000.00	ATENDIDO	2022-04-13 16:38:00	2022-04-20 08:41:06		9404110822		COBRA	BESALCO STRACOM	400114-CBS-DP-ADC-CAR-0301	2022/04/06	Certificado"
"M-22-04-012	PROYECTO QUEBRADA DE LEÓN-TRUJILLO	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-06-00060	EDICION OC	P-0055-22-0538-00001	14,512.49	ATENDIDO	2022-06-20 10:19:19	2022-06-20 15:41:16		9404110822		COBRA	BESALCO STRACOM	400114-CBS-DP-ADC-CAR-0301	2022/04/06	Certificado"
"M-22-04-012	PROYECTO QUEBRADA DE LEÓN-TRUJILLO	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-06-00061	CERTIFICACION OC	P-0055-22-0538-00001	14,512.49	ATENDIDO	2022-06-23 22:44:47	2022-07-01 11:53:33	ATENDIDO GERENTE	9404110822	5036470075	COBRA	BESALCO STRACOM	400114-CBS-DP-ADC-CAR-0301	2022/04/06	Certificado"
"M-22-04-011	POSTE AV. ARGENTINA	OBRA PUBLICA	MUNICIPALIDADES	NO	OP-2022-04-00016	CREACION OC	P-0055-22-0527-00001	5,000.00	ATENDIDO	2022-04-12 11:12:35	2022-04-20 08:46:28		9404110786		COBRA	INVERMET	CARTA-000712-2022-GP.pdf	2022/04/01	Certificado"
"M-22-04-011	POSTE AV. ARGENTINA	OBRA PUBLICA	MUNICIPALIDADES	NO	OP-2022-05-00065	EDICION OC	P-0055-22-0527-00001	3,486.07	ATENDIDO	2022-05-12 16:54:26	2022-05-16 11:53:09		9404110786		COBRA	INVERMET	CARTA-000712-2022-GP.pdf	2022/04/01	Certificado"
"M-22-04-011	POSTE AV. ARGENTINA	OBRA PUBLICA	MUNICIPALIDADES	NO	OP-2022-05-00066	CERTIFICACION OC	P-0055-22-0527-00001	3,486.07	ATENDIDO	2022-06-06 14:35:33	2022-06-22 12:15:35	ATENDIDO GERENTE	9404110786	5036181402	COBRA	INVERMET	CARTA-000712-2022-GP.pdf	2022/04/01	Certificado"
"M-22-03-022	OBRA 01 - PUENTES DEL NORTE - PUENTE LOS POZOS	OBRA PUBLICA	PROVIAS MTC	NO	OP-2022-04-00027	CREACION OC	P-0055-22-0560-00001	15,000.00	ATENDIDO	2022-04-20 10:21:21	2022-04-22 11:42:59		9404112610		LITEYCA	PROVIAS NACIONAL	OFICIO N 4103-2022 PROVIAS NACIONAL.pdf	2022/03/28	Certificado"
"M-22-03-022	OBRA 01 - PUENTES DEL NORTE - PUENTE LOS POZOS	OBRA PUBLICA	PROVIAS MTC	NO	OP-2022-06-00047	EDICION OC	P-0055-22-0560-00001	15,019.99	ATENDIDO	2022-05-18 18:32:45	2022-06-21 10:31:29		9404112610		LITEYCA	PROVIAS NACIONAL	OFICIO N 4103-2022 PROVIAS NACIONAL.pdf	2022/03/28	Certificado"
"M-22-03-022	OBRA 01 - PUENTES DEL NORTE - PUENTE LOS POZOS	OBRA PUBLICA	PROVIAS MTC	NO	OP-2022-06-00048	CERTIFICACION OC	P-0055-22-0560-00001	15,019.99	ATENDIDO	2022-06-23 22:44:47	2022-07-01 11:37:31	ATENDIDO GERENTE	9404112610	5036448335	LITEYCA	PROVIAS NACIONAL	OFICIO N 4103-2022 PROVIAS NACIONAL.pdf	2022/03/28	Certificado"
"M-22-03-021	OBRA 01 - PUENTES DEL NORTE - PUENTE PEROLES	OBRA PUBLICA	PROVIAS MTC	NO	OP-2022-04-00026	CREACION OC	P-0055-22-0559-00001	15,000.00	ATENDIDO	2022-04-20 10:21:21	2022-04-22 11:33:09		9404112589		LITEYCA	PROVIAS NACIONAL	OFICIO N 4103-2022 - PROVIAS NACIONAL.pdf	2022/03/28	Cancelado"
"M-22-03-021	OBRA 01 - PUENTES DEL NORTE - PUENTE PEROLES	OBRA PUBLICA	PROVIAS MTC	NO	OP-2022-05-00018	ANULACION POS. OC	P-0055-22-0559-00001	15,000.00	ATENDIDO	2022-05-05 10:19:40	2022-05-06 10:42:44		9404112589		LITEYCA	PROVIAS NACIONAL	OFICIO N 4103-2022 - PROVIAS NACIONAL.pdf	2022/03/28	Cancelado"
"M-22-03-020	OBRA 01 - PUENTES DEL NORTE - PUENTE AMAZONAS	OBRA PUBLICA	PROVIAS MTC	NO	OP-2022-04-00017	CREACION OC	P-0055-22-0480-00001	15,000.00	ATENDIDO	2022-04-12 11:12:35	2022-04-20 08:28:36		9404110825		LITEYCA	PROVIAS NACIONAL	OFICIO N 4103-2022 PROVIAS NACIONAL.pdf	2022/03/28	Cancelado"
"M-22-03-020	OBRA 01 - PUENTES DEL NORTE - PUENTE AMAZONAS	OBRA PUBLICA	PROVIAS MTC	NO	OP-2022-05-00017	ANULACION POS. OC	P-0055-22-0480-00001	15,000.00	ATENDIDO	2022-05-05 10:12:22	2022-05-06 10:42:35		9404110825		LITEYCA	PROVIAS NACIONAL	OFICIO N 4103-2022 PROVIAS NACIONAL.pdf	2022/03/28	Cancelado"
"M-22-03-019	OBRA 01 - PUENTES DEL NORTE - PUENTE COCO	OBRA PUBLICA	PROVIAS MTC	NO	OP-2022-04-00025	CREACION OC	P-0055-22-0558-00001	15,000.00	ATENDIDO	2022-04-20 10:14:41	2022-04-22 11:27:05		9404112549		LITEYCA	PROVIAS NACIONAL	OFICIO N 4103-2022 PROVIAS NACIONAL.pdf	2022/03/28	Cancelado"
"M-22-03-019	OBRA 01 - PUENTES DEL NORTE - PUENTE COCO	OBRA PUBLICA	PROVIAS MTC	NO	OP-2022-05-00019	ANULACION POS. OC	P-0055-22-0558-00001	15,000.00	ATENDIDO	2022-05-05 10:20:18	2022-05-06 10:42:25		9404112549		LITEYCA	PROVIAS NACIONAL	OFICIO N 4103-2022 PROVIAS NACIONAL.pdf	2022/03/28	Cancelado"
"M-22-03-018	VIZCARDO Y GUZMAN - OP20-2022	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-04-00018	CREACION OC	P-0055-22-0478-00001	15,000.00	ATENDIDO	2022-04-12 11:12:35	2022-04-20 08:53:18		9404110832		LARI	CONSORCIO SAN PABLO - MUNI LA VICTORIA	CARTA N° 18 CJP DEL 23 DE MARZO DEL 2022 	2022/03/28	Certificado"
"M-22-03-018	VIZCARDO Y GUZMAN - OP20-2022	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-05-00063	EDICION OC	P-0055-22-0478-00001	72.40	ATENDIDO	2022-05-12 16:54:26	2022-05-16 11:55:14		9404110832		LARI	CONSORCIO SAN PABLO - MUNI LA VICTORIA	CARTA N° 18 CJP DEL 23 DE MARZO DEL 2022 	2022/03/28	Certificado"
"M-22-03-018	VIZCARDO Y GUZMAN - OP20-2022	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-05-00064	CERTIFICACION OC	P-0055-22-0478-00001	72.40	ATENDIDO	2022-06-06 14:35:33	2022-06-22 12:15:53	ATENDIDO GERENTE	9404110832	5036181974	LARI	CONSORCIO SAN PABLO - MUNI LA VICTORIA	CARTA N° 18 CJP DEL 23 DE MARZO DEL 2022 	2022/03/28	Certificado"
"M-22-03-017	CERRO SAN COSME	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-04-00015	CREACION OC	P-0055-22-0477-00001	15,000.00	ATENDIDO	2022-04-12 11:05:05	2022-04-20 08:56:50		9404110828		LARI	SEDAPAL - CONSORCIO CONSULTOR SAN COSME	Carta 073-2022-CCSC - Solicitud de gestión pr	2022/03/28	Certificado"
"M-22-03-017	CERRO SAN COSME	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-05-00061	EDICION OC	P-0055-22-0477-00001	1,976.88	ATENDIDO	2022-05-12 16:54:26	2022-05-16 11:54:59		9404110828		LARI	SEDAPAL - CONSORCIO CONSULTOR SAN COSME	Carta 073-2022-CCSC - Solicitud de gestión pr	2022/03/28	Certificado"
"M-22-03-017	CERRO SAN COSME	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-05-00062	CERTIFICACION OC	P-0055-22-0477-00001	1,976.88	ATENDIDO	2022-06-06 14:35:33	2022-06-22 12:16:22	ATENDIDO GERENTE	9404110828	5036181814	LARI	SEDAPAL - CONSORCIO CONSULTOR SAN COSME	Carta 073-2022-CCSC - Solicitud de gestión pr	2022/03/28	Certificado"
"M-22-03-015	PROYECTO PARROQUIA	OBRA PUBLICA	MUNICIPALIDADES	NO	OP-2022-03-00056	CREACION OC	P-0055-22-0412-00001	15,000.00	ATENDIDO	2022-03-24 16:49:15	2022-03-28 17:16:09		9404073796		COBRA	INVERMET	CARTA-000026-2022- INVERMET - GP.pdf	2022/03/23	Certificado"
"M-22-03-015	PROYECTO PARROQUIA	OBRA PUBLICA	MUNICIPALIDADES	NO	OP-2022-05-00059	EDICION OC	P-0055-22-0412-00001	339.77	ATENDIDO	2022-05-12 16:54:26	2022-05-16 11:52:40		9404073796		COBRA	INVERMET	CARTA-000026-2022- INVERMET - GP.pdf	2022/03/23	Certificado"
"M-22-03-015	PROYECTO PARROQUIA	OBRA PUBLICA	MUNICIPALIDADES	NO	OP-2022-05-00060	CERTIFICACION OC	P-0055-22-0412-00001	339.77	ATENDIDO	2022-06-06 14:35:33	2022-06-22 12:16:44	ATENDIDO GERENTE	9404073796	5036181314	COBRA	INVERMET	CARTA-000026-2022- INVERMET - GP.pdf	2022/03/23	Certificado"
"M-22-03-014	AV. REVOLUCIÓN	OBRA PUBLICA	MUNICIPALIDADES	NO	OP-2022-03-00040	CREACION OC	P-0055-22-0411-00001	15,000.00	ATENDIDO	2022-03-21 12:30:32	2022-03-24 15:34:09		9404068022		COBRA	MUNICIPALIDAD METROPOLITANA DE LIMA - GRLM	CARTA 163-2022-MML-PGRLM-SR1	2022/03/17	Certificado"
"M-22-03-014	AV. REVOLUCIÓN	OBRA PUBLICA	MUNICIPALIDADES	NO	OP-2022-06-00035	EDICION OC	P-0055-22-0411-00001	82,562.47	ATENDIDO	2022-05-23 17:15:16	2022-06-21 10:32:17		9404068022		COBRA	MUNICIPALIDAD METROPOLITANA DE LIMA - GRLM	CARTA 163-2022-MML-PGRLM-SR1	2022/03/17	Certificado"
"M-22-03-014	AV. REVOLUCIÓN	OBRA PUBLICA	MUNICIPALIDADES	NO	OP-2022-06-00036	CERTIFICACION OC	P-0055-22-0411-00001	82,562.47	ATENDIDO	2022-06-23 22:44:47	2022-06-30 16:24:41	ATENDIDO GERENTE	9404068022	5036399886	COBRA	MUNICIPALIDAD METROPOLITANA DE LIMA - GRLM	CARTA 163-2022-MML-PGRLM-SR1	2022/03/17	Certificado"
"M-22-03-013	PROYECTO ALAMEDA-CHORRILLOS	OBRA PUBLICA	MUNICIPALIDADES	SI	OP-2022-03-00037	CREACION OC	P-0055-21-0678-00004	15,000.00	ATENDIDO	2022-03-14 18:42:19	2022-03-17 14:43:24		9404052791		DOMINION	MUNICIPALIDAD DISTRITAL DE CHORRILLOS	N° 086 · 2022/MDCH -GDU	2022/03/14	Certificado"
"M-22-03-013	PROYECTO ALAMEDA-CHORRILLOS	OBRA PUBLICA	MUNICIPALIDADES	SI	OP-2022-05-00057	EDICION OC	P-0055-21-0678-00004	211.47	ATENDIDO	2022-05-12 16:54:26	2022-05-16 11:53:54		9404052791		DOMINION	MUNICIPALIDAD DISTRITAL DE CHORRILLOS	N° 086 · 2022/MDCH -GDU	2022/03/14	Certificado"
"M-22-03-013	PROYECTO ALAMEDA-CHORRILLOS	OBRA PUBLICA	MUNICIPALIDADES	SI	OP-2022-05-00058	CERTIFICACION OC	P-0055-21-0678-00004	211.47	ATENDIDO	2022-06-06 14:35:33	2022-06-22 12:17:03	ATENDIDO GERENTE	9404052791	5036181628	DOMINION	MUNICIPALIDAD DISTRITAL DE CHORRILLOS	N° 086 · 2022/MDCH -GDU	2022/03/14	Certificado"
